Datum,Zeitzone,von,bis,Datenkategorie,Datentyp,Einheit,AEP-Schätzer,Status
01.05.2026,UTC,03:30,03:45,AEP-Schätzer,Betrieblich,EUR/MWh,106.1,0.0
01.05.2026,UTC,03:45,04:00,AEP-Schätzer,Betrieblich,EUR/MWh,104.65,0.0
01.05.2026,UTC,04:00,04:15,AEP-Schätzer,Betrieblich,EUR/MWh,117.82,0.0
01.05.2026,UTC,04:15,04:30,AEP-Schätzer,Betrieblich,EUR/MWh,95.26,0.0
01.05.2026,UTC,04:30,04:45,AEP-Schätzer,Betrieblich,EUR/MWh,129.07,0.0
01.05.2026,UTC,04:45,05:00,AEP-Schätzer,Betrieblich,EUR/MWh,86.27,0.0
01.05.2026,UTC,05:00,05:15,AEP-Schätzer,Betrieblich,EUR/MWh,39.3,0.0
01.05.2026,UTC,05:15,05:30,AEP-Schätzer,Betrieblich,EUR/MWh,-2.81,0.0
01.05.2026,UTC,05:30,05:45,AEP-Schätzer,Betrieblich,EUR/MWh,24.38,0.0
01.05.2026,UTC,05:45,06:00,AEP-Schätzer,Betrieblich,EUR/MWh,13.97,0.0
01.05.2026,UTC,06:00,06:15,AEP-Schätzer,Betrieblich,EUR/MWh,39.49,0.0
01.05.2026,UTC,06:15,06:30,AEP-Schätzer,Betrieblich,EUR/MWh,103.67,0.0
01.05.2026,UTC,06:30,06:45,AEP-Schätzer,Betrieblich,EUR/MWh,6.74,0.0
01.05.2026,UTC,06:45,07:00,AEP-Schätzer,Betrieblich,EUR/MWh,3.55,0.0
01.05.2026,UTC,07:00,07:15,AEP-Schätzer,Betrieblich,EUR/MWh,230.76,0.0
01.05.2026,UTC,07:15,07:30,AEP-Schätzer,Betrieblich,EUR/MWh,100.69,0.0
01.05.2026,UTC,07:30,07:45,AEP-Schätzer,Betrieblich,EUR/MWh,105.03,0.0
01.05.2026,UTC,07:45,08:00,AEP-Schätzer,Betrieblich,EUR/MWh,3.69,0.0
01.05.2026,UTC,08:00,08:15,AEP-Schätzer,Betrieblich,EUR/MWh,-8.33,0.0
01.05.2026,UTC,08:15,08:30,AEP-Schätzer,Betrieblich,EUR/MWh,-7.34,0.0
01.05.2026,UTC,08:30,08:45,AEP-Schätzer,Betrieblich,EUR/MWh,-16.4,0.0
01.05.2026,UTC,08:45,09:00,AEP-Schätzer,Betrieblich,EUR/MWh,12.11,0.0
01.05.2026,UTC,09:00,09:15,AEP-Schätzer,Betrieblich,EUR/MWh,-10.18,0.0
01.05.2026,UTC,09:15,09:30,AEP-Schätzer,Betrieblich,EUR/MWh,-17.23,0.0
01.05.2026,UTC,09:30,09:45,AEP-Schätzer,Betrieblich,EUR/MWh,-29.14,0.0
01.05.2026,UTC,09:45,10:00,AEP-Schätzer,Betrieblich,EUR/MWh,-98.19,0.0
01.05.2026,UTC,10:00,10:15,AEP-Schätzer,Betrieblich,EUR/MWh,-120.71,0.0
01.05.2026,UTC,10:15,10:30,AEP-Schätzer,Betrieblich,EUR/MWh,-127.93,0.0
01.05.2026,UTC,10:30,10:45,AEP-Schätzer,Betrieblich,EUR/MWh,-121.05,0.0
01.05.2026,UTC,10:45,11:00,AEP-Schätzer,Betrieblich,EUR/MWh,-178.99,0.0
01.05.2026,UTC,11:00,11:15,AEP-Schätzer,Betrieblich,EUR/MWh,-161.52,0.0
01.05.2026,UTC,11:15,11:30,AEP-Schätzer,Betrieblich,EUR/MWh,-174.63,0.0
01.05.2026,UTC,11:30,11:45,AEP-Schätzer,Betrieblich,EUR/MWh,-277.09,0.0
01.05.2026,UTC,11:45,12:00,AEP-Schätzer,Betrieblich,EUR/MWh,-685.5,0.0
01.05.2026,UTC,12:00,12:15,AEP-Schätzer,Betrieblich,EUR/MWh,-40.99,0.0
01.05.2026,UTC,12:15,12:30,AEP-Schätzer,Betrieblich,EUR/MWh,-371.68,0.0
01.05.2026,UTC,12:30,12:45,AEP-Schätzer,Betrieblich,EUR/MWh,-189.32,0.0
01.05.2026,UTC,12:45,13:00,AEP-Schätzer,Betrieblich,EUR/MWh,-152.47,0.0
01.05.2026,UTC,13:00,13:15,AEP-Schätzer,Betrieblich,EUR/MWh,-155.54,0.0
01.05.2026,UTC,13:15,13:30,AEP-Schätzer,Betrieblich,EUR/MWh,-173.98,0.0
01.05.2026,UTC,13:30,13:45,AEP-Schätzer,Betrieblich,EUR/MWh,-57.36,0.0
01.05.2026,UTC,13:45,14:00,AEP-Schätzer,Betrieblich,EUR/MWh,-40.35,0.0
01.05.2026,UTC,14:00,14:15,AEP-Schätzer,Betrieblich,EUR/MWh,-8.8,0.0
01.05.2026,UTC,14:15,14:30,AEP-Schätzer,Betrieblich,EUR/MWh,8.05,0.0
01.05.2026,UTC,14:30,14:45,AEP-Schätzer,Betrieblich,EUR/MWh,-16.64,0.0
01.05.2026,UTC,14:45,15:00,AEP-Schätzer,Betrieblich,EUR/MWh,-30.85,0.0
01.05.2026,UTC,15:00,15:15,AEP-Schätzer,Betrieblich,EUR/MWh,92.81,0.0
01.05.2026,UTC,15:15,15:30,AEP-Schätzer,Betrieblich,EUR/MWh,-10.24,0.0
01.05.2026,UTC,15:30,15:45,AEP-Schätzer,Betrieblich,EUR/MWh,-166.4,0.0
01.05.2026,UTC,15:45,16:00,AEP-Schätzer,Betrieblich,EUR/MWh,-14.32,0.0
01.05.2026,UTC,16:00,16:15,AEP-Schätzer,Betrieblich,EUR/MWh,2.34,0.0
01.05.2026,UTC,16:15,16:30,AEP-Schätzer,Betrieblich,EUR/MWh,48.97,0.0
01.05.2026,UTC,16:30,16:45,AEP-Schätzer,Betrieblich,EUR/MWh,40.7,0.0
01.05.2026,UTC,16:45,17:00,AEP-Schätzer,Betrieblich,EUR/MWh,77.68,0.0
01.05.2026,UTC,17:00,17:15,AEP-Schätzer,Betrieblich,EUR/MWh,26.07,0.0
01.05.2026,UTC,17:15,17:30,AEP-Schätzer,Betrieblich,EUR/MWh,58.84,0.0
01.05.2026,UTC,17:30,17:45,AEP-Schätzer,Betrieblich,EUR/MWh,97.94,0.0
01.05.2026,UTC,17:45,18:00,AEP-Schätzer,Betrieblich,EUR/MWh,245.29,0.0
01.05.2026,UTC,18:00,18:15,AEP-Schätzer,Betrieblich,EUR/MWh,352.18,0.0
01.05.2026,UTC,18:15,18:30,AEP-Schätzer,Betrieblich,EUR/MWh,437.04,0.0
01.05.2026,UTC,18:30,18:45,AEP-Schätzer,Betrieblich,EUR/MWh,229.44,0.0
01.05.2026,UTC,18:45,19:00,AEP-Schätzer,Betrieblich,EUR/MWh,291.65,0.0
01.05.2026,UTC,19:00,19:15,AEP-Schätzer,Betrieblich,EUR/MWh,873.65,0.0
01.05.2026,UTC,19:15,19:30,AEP-Schätzer,Betrieblich,EUR/MWh,2046.63,0.0
01.05.2026,UTC,19:30,19:45,AEP-Schätzer,Betrieblich,EUR/MWh,2571.01,0.0
01.05.2026,UTC,19:45,20:00,AEP-Schätzer,Betrieblich,EUR/MWh,226.53,0.0
01.05.2026,UTC,20:00,20:15,AEP-Schätzer,Betrieblich,EUR/MWh,169.63,0.0
01.05.2026,UTC,20:15,20:30,AEP-Schätzer,Betrieblich,EUR/MWh,129.27,0.0
01.05.2026,UTC,20:30,20:45,AEP-Schätzer,Betrieblich,EUR/MWh,80.17,0.0
01.05.2026,UTC,20:45,21:00,AEP-Schätzer,Betrieblich,EUR/MWh,169.54,0.0
01.05.2026,UTC,21:00,21:15,AEP-Schätzer,Betrieblich,EUR/MWh,110.83,0.0
01.05.2026,UTC,21:15,21:30,AEP-Schätzer,Betrieblich,EUR/MWh,98.6,0.0
01.05.2026,UTC,21:30,21:45,AEP-Schätzer,Betrieblich,EUR/MWh,83.76,0.0
01.05.2026,UTC,21:45,22:00,AEP-Schätzer,Betrieblich,EUR/MWh,88.13,0.0
01.05.2026,UTC,22:00,22:15,AEP-Schätzer,Betrieblich,EUR/MWh,54.19,0.0
01.05.2026,UTC,22:15,22:30,AEP-Schätzer,Betrieblich,EUR/MWh,51.84,0.0
01.05.2026,UTC,22:30,22:45,AEP-Schätzer,Betrieblich,EUR/MWh,76.14,0.0
01.05.2026,UTC,22:45,23:00,AEP-Schätzer,Betrieblich,EUR/MWh,81.69,0.0
01.05.2026,UTC,23:00,23:15,AEP-Schätzer,Betrieblich,EUR/MWh,126.75,0.0
01.05.2026,UTC,23:15,23:30,AEP-Schätzer,Betrieblich,EUR/MWh,90.54,0.0
01.05.2026,UTC,23:30,23:45,AEP-Schätzer,Betrieblich,EUR/MWh,87.23,0.0
01.05.2026,UTC,23:45,00:00,AEP-Schätzer,Betrieblich,EUR/MWh,69.55,0.0
02.05.2026,UTC,00:00,00:15,AEP-Schätzer,Betrieblich,EUR/MWh,68.8,0.0
02.05.2026,UTC,00:15,00:30,AEP-Schätzer,Betrieblich,EUR/MWh,79.47,0.0
02.05.2026,UTC,00:30,00:45,AEP-Schätzer,Betrieblich,EUR/MWh,72.96,0.0
02.05.2026,UTC,00:45,01:00,AEP-Schätzer,Betrieblich,EUR/MWh,92.51,0.0
02.05.2026,UTC,01:00,01:15,AEP-Schätzer,Betrieblich,EUR/MWh,128.77,0.0
02.05.2026,UTC,01:15,01:30,AEP-Schätzer,Betrieblich,EUR/MWh,128.82,0.0
02.05.2026,UTC,01:30,01:45,AEP-Schätzer,Betrieblich,EUR/MWh,129.88,0.0
02.05.2026,UTC,01:45,02:00,AEP-Schätzer,Betrieblich,EUR/MWh,129.73,0.0
02.05.2026,UTC,02:00,02:15,AEP-Schätzer,Betrieblich,EUR/MWh,121.56,0.0
02.05.2026,UTC,02:15,02:30,AEP-Schätzer,Betrieblich,EUR/MWh,101.9,0.0
02.05.2026,UTC,02:30,02:45,AEP-Schätzer,Betrieblich,EUR/MWh,80.56,0.0
02.05.2026,UTC,02:45,03:00,AEP-Schätzer,Betrieblich,EUR/MWh,80.05,0.0
02.05.2026,UTC,03:00,03:15,AEP-Schätzer,Betrieblich,EUR/MWh,88.17,0.0
02.05.2026,UTC,03:15,03:30,AEP-Schätzer,Betrieblich,EUR/MWh,106.74,0.0
02.05.2026,UTC,03:30,03:45,AEP-Schätzer,Betrieblich,EUR/MWh,81.78,0.0
02.05.2026,UTC,03:45,04:00,AEP-Schätzer,Betrieblich,EUR/MWh,76.35,0.0
02.05.2026,UTC,04:00,04:15,AEP-Schätzer,Betrieblich,EUR/MWh,65.42,0.0
02.05.2026,UTC,04:15,04:30,AEP-Schätzer,Betrieblich,EUR/MWh,69.38,0.0
02.05.2026,UTC,04:30,04:45,AEP-Schätzer,Betrieblich,EUR/MWh,71.43,0.0
02.05.2026,UTC,04:45,05:00,AEP-Schätzer,Betrieblich,EUR/MWh,61.88,0.0
02.05.2026,UTC,05:00,05:15,AEP-Schätzer,Betrieblich,EUR/MWh,22.59,0.0
02.05.2026,UTC,05:15,05:30,AEP-Schätzer,Betrieblich,EUR/MWh,15.56,0.0
02.05.2026,UTC,05:30,05:45,AEP-Schätzer,Betrieblich,EUR/MWh,22.3,0.0
02.05.2026,UTC,05:45,06:00,AEP-Schätzer,Betrieblich,EUR/MWh,1.86,0.0
02.05.2026,UTC,06:00,06:15,AEP-Schätzer,Betrieblich,EUR/MWh,7.42,0.0
02.05.2026,UTC,06:15,06:30,AEP-Schätzer,Betrieblich,EUR/MWh,-0.07,0.0
02.05.2026,UTC,06:30,06:45,AEP-Schätzer,Betrieblich,EUR/MWh,14.05,0.0
02.05.2026,UTC,06:45,07:00,AEP-Schätzer,Betrieblich,EUR/MWh,14.57,0.0
02.05.2026,UTC,07:00,07:15,AEP-Schätzer,Betrieblich,EUR/MWh,113.49,0.0
02.05.2026,UTC,07:15,07:30,AEP-Schätzer,Betrieblich,EUR/MWh,13.32,0.0
02.05.2026,UTC,07:30,07:45,AEP-Schätzer,Betrieblich,EUR/MWh,0.08,0.0
02.05.2026,UTC,07:45,08:00,AEP-Schätzer,Betrieblich,EUR/MWh,-26.26,0.0
02.05.2026,UTC,08:00,08:15,AEP-Schätzer,Betrieblich,EUR/MWh,-2.79,0.0
02.05.2026,UTC,08:15,08:30,AEP-Schätzer,Betrieblich,EUR/MWh,-2.47,0.0
02.05.2026,UTC,08:30,08:45,AEP-Schätzer,Betrieblich,EUR/MWh,-5.12,0.0
02.05.2026,UTC,08:45,09:00,AEP-Schätzer,Betrieblich,EUR/MWh,-10.57,0.0
02.05.2026,UTC,09:00,09:15,AEP-Schätzer,Betrieblich,EUR/MWh,1.0,0.0
02.05.2026,UTC,09:15,09:30,AEP-Schätzer,Betrieblich,EUR/MWh,-4.93,0.0
02.05.2026,UTC,09:30,09:45,AEP-Schätzer,Betrieblich,EUR/MWh,-5.1,0.0
02.05.2026,UTC,09:45,10:00,AEP-Schätzer,Betrieblich,EUR/MWh,-19.64,0.0
02.05.2026,UTC,10:00,10:15,AEP-Schätzer,Betrieblich,EUR/MWh,-29.63,0.0
02.05.2026,UTC,10:15,10:30,AEP-Schätzer,Betrieblich,EUR/MWh,-28.36,0.0
02.05.2026,UTC,10:30,10:45,AEP-Schätzer,Betrieblich,EUR/MWh,-34.44,0.0
02.05.2026,UTC,10:45,11:00,AEP-Schätzer,Betrieblich,EUR/MWh,-57.86,0.0
02.05.2026,UTC,11:00,11:15,AEP-Schätzer,Betrieblich,EUR/MWh,-31.04,0.0
02.05.2026,UTC,11:15,11:30,AEP-Schätzer,Betrieblich,EUR/MWh,-48.86,0.0
02.05.2026,UTC,11:30,11:45,AEP-Schätzer,Betrieblich,EUR/MWh,-49.07,0.0
02.05.2026,UTC,11:45,12:00,AEP-Schätzer,Betrieblich,EUR/MWh,-57.67,0.0
02.05.2026,UTC,12:00,12:15,AEP-Schätzer,Betrieblich,EUR/MWh,-12.13,0.0
02.05.2026,UTC,12:15,12:30,AEP-Schätzer,Betrieblich,EUR/MWh,-12.15,0.0
02.05.2026,UTC,12:30,12:45,AEP-Schätzer,Betrieblich,EUR/MWh,-11.49,0.0
02.05.2026,UTC,12:45,13:00,AEP-Schätzer,Betrieblich,EUR/MWh,-3.35,2.0
02.05.2026,UTC,13:00,13:15,AEP-Schätzer,Betrieblich,EUR/MWh,-20.12,0.0
02.05.2026,UTC,13:15,13:30,AEP-Schätzer,Betrieblich,EUR/MWh,-11.57,0.0
02.05.2026,UTC,13:30,13:45,AEP-Schätzer,Betrieblich,EUR/MWh,-13.58,0.0
02.05.2026,UTC,13:45,14:00,AEP-Schätzer,Betrieblich,EUR/MWh,2.79,0.0
02.05.2026,UTC,14:00,14:15,AEP-Schätzer,Betrieblich,EUR/MWh,-43.08,0.0
02.05.2026,UTC,14:15,14:30,AEP-Schätzer,Betrieblich,EUR/MWh,-3.49,0.0
02.05.2026,UTC,14:30,14:45,AEP-Schätzer,Betrieblich,EUR/MWh,-37.35,0.0
02.05.2026,UTC,14:45,15:00,AEP-Schätzer,Betrieblich,EUR/MWh,-10.99,0.0
02.05.2026,UTC,15:00,15:15,AEP-Schätzer,Betrieblich,EUR/MWh,-24.53,0.0
02.05.2026,UTC,15:15,15:30,AEP-Schätzer,Betrieblich,EUR/MWh,-20.23,0.0
02.05.2026,UTC,15:30,15:45,AEP-Schätzer,Betrieblich,EUR/MWh,-10.07,0.0
02.05.2026,UTC,15:45,16:00,AEP-Schätzer,Betrieblich,EUR/MWh,-3.11,0.0
02.05.2026,UTC,16:00,16:15,AEP-Schätzer,Betrieblich,EUR/MWh,156.37,0.0
02.05.2026,UTC,16:15,16:30,AEP-Schätzer,Betrieblich,EUR/MWh,155.63,0.0
02.05.2026,UTC,16:30,16:45,AEP-Schätzer,Betrieblich,EUR/MWh,65.52,0.0
02.05.2026,UTC,16:45,17:00,AEP-Schätzer,Betrieblich,EUR/MWh,58.08,0.0
02.05.2026,UTC,17:00,17:15,AEP-Schätzer,Betrieblich,EUR/MWh,58.19,0.0
02.05.2026,UTC,17:15,17:30,AEP-Schätzer,Betrieblich,EUR/MWh,74.96,0.0
02.05.2026,UTC,17:30,17:45,AEP-Schätzer,Betrieblich,EUR/MWh,105.61,0.0
02.05.2026,UTC,17:45,18:00,AEP-Schätzer,Betrieblich,EUR/MWh,123.94,0.0
02.05.2026,UTC,18:00,18:15,AEP-Schätzer,Betrieblich,EUR/MWh,95.07,0.0
02.05.2026,UTC,18:15,18:30,AEP-Schätzer,Betrieblich,EUR/MWh,127.19,0.0
02.05.2026,UTC,18:30,18:45,AEP-Schätzer,Betrieblich,EUR/MWh,145.89,0.0
02.05.2026,UTC,18:45,19:00,AEP-Schätzer,Betrieblich,EUR/MWh,120.89,0.0
02.05.2026,UTC,19:00,19:15,AEP-Schätzer,Betrieblich,EUR/MWh,159.37,0.0
02.05.2026,UTC,19:15,19:30,AEP-Schätzer,Betrieblich,EUR/MWh,111.4,0.0
02.05.2026,UTC,19:30,19:45,AEP-Schätzer,Betrieblich,EUR/MWh,145.54,0.0
02.05.2026,UTC,19:45,20:00,AEP-Schätzer,Betrieblich,EUR/MWh,107.83,0.0
02.05.2026,UTC,20:00,20:15,AEP-Schätzer,Betrieblich,EUR/MWh,112.49,0.0
02.05.2026,UTC,20:15,20:30,AEP-Schätzer,Betrieblich,EUR/MWh,85.25,0.0
02.05.2026,UTC,20:30,20:45,AEP-Schätzer,Betrieblich,EUR/MWh,87.29,0.0
02.05.2026,UTC,20:45,21:00,AEP-Schätzer,Betrieblich,EUR/MWh,78.17,0.0
02.05.2026,UTC,21:00,21:15,AEP-Schätzer,Betrieblich,EUR/MWh,127.47,0.0
02.05.2026,UTC,21:15,21:30,AEP-Schätzer,Betrieblich,EUR/MWh,89.59,0.0
02.05.2026,UTC,21:30,21:45,AEP-Schätzer,Betrieblich,EUR/MWh,85.58,0.0
02.05.2026,UTC,21:45,22:00,AEP-Schätzer,Betrieblich,EUR/MWh,73.3,0.0
02.05.2026,UTC,22:00,22:15,AEP-Schätzer,Betrieblich,EUR/MWh,85.75,0.0
02.05.2026,UTC,22:15,22:30,AEP-Schätzer,Betrieblich,EUR/MWh,93.95,0.0
02.05.2026,UTC,22:30,22:45,AEP-Schätzer,Betrieblich,EUR/MWh,92.21,0.0
02.05.2026,UTC,22:45,23:00,AEP-Schätzer,Betrieblich,EUR/MWh,76.56,0.0
02.05.2026,UTC,23:00,23:15,AEP-Schätzer,Betrieblich,EUR/MWh,104.93,0.0
02.05.2026,UTC,23:15,23:30,AEP-Schätzer,Betrieblich,EUR/MWh,94.04,0.0
02.05.2026,UTC,23:30,23:45,AEP-Schätzer,Betrieblich,EUR/MWh,90.79,0.0
02.05.2026,UTC,23:45,00:00,AEP-Schätzer,Betrieblich,EUR/MWh,90.83,0.0
03.05.2026,UTC,00:00,00:15,AEP-Schätzer,Betrieblich,EUR/MWh,136.62,0.0
03.05.2026,UTC,00:15,00:30,AEP-Schätzer,Betrieblich,EUR/MWh,123.05,0.0
03.05.2026,UTC,00:30,00:45,AEP-Schätzer,Betrieblich,EUR/MWh,150.93,0.0
03.05.2026,UTC,00:45,01:00,AEP-Schätzer,Betrieblich,EUR/MWh,143.5,0.0
03.05.2026,UTC,01:00,01:15,AEP-Schätzer,Betrieblich,EUR/MWh,165.14,0.0
03.05.2026,UTC,01:15,01:30,AEP-Schätzer,Betrieblich,EUR/MWh,175.26,0.0
03.05.2026,UTC,01:30,01:45,AEP-Schätzer,Betrieblich,EUR/MWh,195.82,0.0
03.05.2026,UTC,01:45,02:00,AEP-Schätzer,Betrieblich,EUR/MWh,180.99,0.0
03.05.2026,UTC,02:00,02:15,AEP-Schätzer,Betrieblich,EUR/MWh,101.41,0.0
03.05.2026,UTC,02:15,02:30,AEP-Schätzer,Betrieblich,EUR/MWh,135.65,0.0
03.05.2026,UTC,02:30,02:45,AEP-Schätzer,Betrieblich,EUR/MWh,147.93,0.0
03.05.2026,UTC,02:45,03:00,AEP-Schätzer,Betrieblich,EUR/MWh,157.91,0.0
03.05.2026,UTC,03:00,03:15,AEP-Schätzer,Betrieblich,EUR/MWh,154.64,0.0
03.05.2026,UTC,03:15,03:30,AEP-Schätzer,Betrieblich,EUR/MWh,103.3,0.0
03.05.2026,UTC,03:30,03:45,AEP-Schätzer,Betrieblich,EUR/MWh,150.41,0.0
03.05.2026,UTC,03:45,04:00,AEP-Schätzer,Betrieblich,EUR/MWh,132.61,0.0
03.05.2026,UTC,04:00,04:15,AEP-Schätzer,Betrieblich,EUR/MWh,134.69,0.0
03.05.2026,UTC,04:15,04:30,AEP-Schätzer,Betrieblich,EUR/MWh,112.65,0.0
03.05.2026,UTC,04:30,04:45,AEP-Schätzer,Betrieblich,EUR/MWh,79.33,0.0
03.05.2026,UTC,04:45,05:00,AEP-Schätzer,Betrieblich,EUR/MWh,63.01,0.0
03.05.2026,UTC,05:00,05:15,AEP-Schätzer,Betrieblich,EUR/MWh,60.79,0.0
03.05.2026,UTC,05:15,05:30,AEP-Schätzer,Betrieblich,EUR/MWh,59.27,0.0
03.05.2026,UTC,05:30,05:45,AEP-Schätzer,Betrieblich,EUR/MWh,51.66,0.0
03.05.2026,UTC,05:45,06:00,AEP-Schätzer,Betrieblich,EUR/MWh,58.15,0.0
03.05.2026,UTC,06:00,06:15,AEP-Schätzer,Betrieblich,EUR/MWh,0.38,0.0
03.05.2026,UTC,06:15,06:30,AEP-Schätzer,Betrieblich,EUR/MWh,23.19,0.0
03.05.2026,UTC,06:30,06:45,AEP-Schätzer,Betrieblich,EUR/MWh,54.21,0.0
03.05.2026,UTC,06:45,07:00,AEP-Schätzer,Betrieblich,EUR/MWh,-7.43,0.0
03.05.2026,UTC,07:00,07:15,AEP-Schätzer,Betrieblich,EUR/MWh,27.88,0.0
03.05.2026,UTC,07:15,07:30,AEP-Schätzer,Betrieblich,EUR/MWh,18.57,0.0
03.05.2026,UTC,07:30,07:45,AEP-Schätzer,Betrieblich,EUR/MWh,87.81,0.0
03.05.2026,UTC,07:45,08:00,AEP-Schätzer,Betrieblich,EUR/MWh,-185.71,0.0
03.05.2026,UTC,08:00,08:15,AEP-Schätzer,Betrieblich,EUR/MWh,-4.16,0.0
03.05.2026,UTC,08:15,08:30,AEP-Schätzer,Betrieblich,EUR/MWh,-172.64,0.0
03.05.2026,UTC,08:30,08:45,AEP-Schätzer,Betrieblich,EUR/MWh,-20.16,0.0
03.05.2026,UTC,08:45,09:00,AEP-Schätzer,Betrieblich,EUR/MWh,-38.36,0.0
03.05.2026,UTC,09:00,09:15,AEP-Schätzer,Betrieblich,EUR/MWh,-20.62,0.0
03.05.2026,UTC,09:15,09:30,AEP-Schätzer,Betrieblich,EUR/MWh,-20.86,0.0
03.05.2026,UTC,09:30,09:45,AEP-Schätzer,Betrieblich,EUR/MWh,-16.11,0.0
03.05.2026,UTC,09:45,10:00,AEP-Schätzer,Betrieblich,EUR/MWh,-15.89,0.0
03.05.2026,UTC,10:00,10:15,AEP-Schätzer,Betrieblich,EUR/MWh,-10.55,0.0
03.05.2026,UTC,10:15,10:30,AEP-Schätzer,Betrieblich,EUR/MWh,-8.88,0.0
03.05.2026,UTC,10:30,10:45,AEP-Schätzer,Betrieblich,EUR/MWh,-7.02,0.0
03.05.2026,UTC,10:45,11:00,AEP-Schätzer,Betrieblich,EUR/MWh,67.29,0.0
03.05.2026,UTC,11:00,11:15,AEP-Schätzer,Betrieblich,EUR/MWh,-24.85,0.0
03.05.2026,UTC,11:15,11:30,AEP-Schätzer,Betrieblich,EUR/MWh,-9.0,0.0
03.05.2026,UTC,11:30,11:45,AEP-Schätzer,Betrieblich,EUR/MWh,-6.36,0.0
03.05.2026,UTC,11:45,12:00,AEP-Schätzer,Betrieblich,EUR/MWh,-7.45,0.0
03.05.2026,UTC,12:00,12:15,AEP-Schätzer,Betrieblich,EUR/MWh,-26.68,0.0
03.05.2026,UTC,12:15,12:30,AEP-Schätzer,Betrieblich,EUR/MWh,-5.28,0.0
03.05.2026,UTC,12:30,12:45,AEP-Schätzer,Betrieblich,EUR/MWh,-1.65,0.0
03.05.2026,UTC,12:45,13:00,AEP-Schätzer,Betrieblich,EUR/MWh,-2.33,0.0
03.05.2026,UTC,13:00,13:15,AEP-Schätzer,Betrieblich,EUR/MWh,-4.67,0.0
03.05.2026,UTC,13:15,13:30,AEP-Schätzer,Betrieblich,EUR/MWh,-3.75,0.0
03.05.2026,UTC,13:30,13:45,AEP-Schätzer,Betrieblich,EUR/MWh,37.49,0.0
03.05.2026,UTC,13:45,14:00,AEP-Schätzer,Betrieblich,EUR/MWh,0.16,0.0
03.05.2026,UTC,14:00,14:15,AEP-Schätzer,Betrieblich,EUR/MWh,21.73,0.0
03.05.2026,UTC,14:15,14:30,AEP-Schätzer,Betrieblich,EUR/MWh,9.53,0.0
03.05.2026,UTC,14:30,14:45,AEP-Schätzer,Betrieblich,EUR/MWh,100.06,0.0
03.05.2026,UTC,14:45,15:00,AEP-Schätzer,Betrieblich,EUR/MWh,127.87,0.0
03.05.2026,UTC,15:00,15:15,AEP-Schätzer,Betrieblich,EUR/MWh,131.01,0.0
03.05.2026,UTC,15:15,15:30,AEP-Schätzer,Betrieblich,EUR/MWh,95.8,0.0
03.05.2026,UTC,15:30,15:45,AEP-Schätzer,Betrieblich,EUR/MWh,92.08,0.0
03.05.2026,UTC,15:45,16:00,AEP-Schätzer,Betrieblich,EUR/MWh,81.57,0.0
03.05.2026,UTC,16:00,16:15,AEP-Schätzer,Betrieblich,EUR/MWh,63.96,0.0
03.05.2026,UTC,16:15,16:30,AEP-Schätzer,Betrieblich,EUR/MWh,88.02,0.0
03.05.2026,UTC,16:30,16:45,AEP-Schätzer,Betrieblich,EUR/MWh,68.63,0.0
03.05.2026,UTC,16:45,17:00,AEP-Schätzer,Betrieblich,EUR/MWh,87.82,0.0
03.05.2026,UTC,17:00,17:15,AEP-Schätzer,Betrieblich,EUR/MWh,87.37,0.0
03.05.2026,UTC,17:15,17:30,AEP-Schätzer,Betrieblich,EUR/MWh,97.44,0.0
03.05.2026,UTC,17:30,17:45,AEP-Schätzer,Betrieblich,EUR/MWh,99.27,0.0
03.05.2026,UTC,17:45,18:00,AEP-Schätzer,Betrieblich,EUR/MWh,89.05,0.0
03.05.2026,UTC,18:00,18:15,AEP-Schätzer,Betrieblich,EUR/MWh,101.81,0.0
03.05.2026,UTC,18:15,18:30,AEP-Schätzer,Betrieblich,EUR/MWh,131.02,0.0
03.05.2026,UTC,18:30,18:45,AEP-Schätzer,Betrieblich,EUR/MWh,129.57,0.0
03.05.2026,UTC,18:45,19:00,AEP-Schätzer,Betrieblich,EUR/MWh,105.02,0.0
03.05.2026,UTC,19:00,19:15,AEP-Schätzer,Betrieblich,EUR/MWh,103.67,0.0
03.05.2026,UTC,19:15,19:30,AEP-Schätzer,Betrieblich,EUR/MWh,127.6,0.0
03.05.2026,UTC,19:30,19:45,AEP-Schätzer,Betrieblich,EUR/MWh,90.91,0.0
03.05.2026,UTC,19:45,20:00,AEP-Schätzer,Betrieblich,EUR/MWh,79.33,0.0
03.05.2026,UTC,20:00,20:15,AEP-Schätzer,Betrieblich,EUR/MWh,65.27,0.0
03.05.2026,UTC,20:15,20:30,AEP-Schätzer,Betrieblich,EUR/MWh,50.69,0.0
03.05.2026,UTC,20:30,20:45,AEP-Schätzer,Betrieblich,EUR/MWh,48.94,0.0
03.05.2026,UTC,20:45,21:00,AEP-Schätzer,Betrieblich,EUR/MWh,29.11,0.0
03.05.2026,UTC,21:00,21:15,AEP-Schätzer,Betrieblich,EUR/MWh,77.05,0.0
03.05.2026,UTC,21:15,21:30,AEP-Schätzer,Betrieblich,EUR/MWh,107.81,0.0
03.05.2026,UTC,21:30,21:45,AEP-Schätzer,Betrieblich,EUR/MWh,115.36,0.0
03.05.2026,UTC,21:45,22:00,AEP-Schätzer,Betrieblich,EUR/MWh,123.11,0.0
