Datum,Zeitzone,von,bis,Datenkategorie,Datentyp,Einheit,Deutschland,AEP Knappheitskomponente,Mrl-Mol-Abweichung,Srl-Mol-Abweichung
15.05.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,979.827,0.0,0.0,0.0
15.05.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,340.541,0.0,0.0,0.0
15.05.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,-184.13,0.0,0.0,0.0
15.05.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,-413.237,0.0,0.0,0.0
15.05.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,-266.245,0.0,0.0,0.0
15.05.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,-564.314,0.0,0.0,0.0
15.05.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,102.739,0.0,0.0,0.0
15.05.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,263.131,0.0,0.0,0.0
15.05.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,577.235,0.0,0.0,0.0
15.05.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,15.555,0.0,0.0,0.0
15.05.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,103.169,0.0,0.0,0.0
15.05.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,-290.43,0.0,0.0,0.0
15.05.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,205.64,0.0,0.0,0.0
15.05.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,101.164,0.0,0.0,0.0
15.05.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,206.304,0.0,0.0,0.0
15.05.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,-192.582,0.0,0.0,0.0
15.05.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,355.352,0.0,0.0,0.0
15.05.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,336.595,0.0,0.0,0.0
15.05.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,-104.732,0.0,0.0,0.0
15.05.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,79.58,0.0,0.0,0.0
15.05.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,-102.771,0.0,0.0,0.0
15.05.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,29.895,0.0,0.0,0.0
15.05.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,284.368,0.0,0.0,0.0
15.05.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,-17.754,0.0,0.0,0.0
15.05.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,-219.146,0.0,0.0,0.0
15.05.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,-380.323,0.0,0.0,0.0
15.05.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,-295.443,0.0,0.0,0.0
15.05.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,473.374,0.0,0.0,0.0
15.05.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,187.866,0.0,0.0,0.0
15.05.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,324.864,0.0,0.0,0.0
15.05.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,-226.592,0.0,0.0,0.0
15.05.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,-283.792,0.0,0.0,0.0
15.05.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,-107.547,0.0,0.0,0.0
15.05.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,517.904,0.0,0.0,0.0
15.05.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,629.151,0.0,0.0,0.0
16.05.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,152.364,0.0,0.0,0.0
16.05.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,-139.435,0.0,0.0,0.0
16.05.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,-81.378,0.0,0.0,0.0
16.05.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,147.689,0.0,0.0,0.0
16.05.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,-47.407,0.0,0.0,0.0
16.05.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,-114.402,0.0,0.0,0.0
16.05.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,-367.827,0.0,0.0,0.0
16.05.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,293.467,0.0,0.0,0.0
16.05.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,290.675,0.0,0.0,0.0
16.05.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,386.691,0.0,0.0,0.0
16.05.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,474.247,0.0,0.0,0.0
16.05.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,279.438,0.0,0.0,0.0
16.05.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,-416.694,0.0,0.0,0.0
16.05.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,-483.093,0.0,0.0,0.0
16.05.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,-323.424,0.0,0.0,0.0
16.05.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,476.194,0.0,0.0,0.0
16.05.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,-258.274,0.0,0.0,0.0
16.05.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,-550.264,0.0,0.0,0.0
16.05.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,-470.31,0.0,0.0,0.0
16.05.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,220.781,0.0,0.0,0.0
16.05.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,-58.405,0.0,0.0,0.0
16.05.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,385.425,0.0,0.0,0.0
16.05.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,-266.515,0.0,0.0,0.0
16.05.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,-360.654,0.0,0.0,0.0
16.05.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,-482.49,0.0,0.0,0.0
16.05.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,-415.05,0.0,0.0,0.0
16.05.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,-415.416,0.0,0.0,0.0
16.05.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,-505.087,0.0,0.0,0.0
16.05.2026,UTC,07:00,07:15,NRV-Saldo,Betrieblich,MW,-210.515,0.0,0.0,0.0
16.05.2026,UTC,07:15,07:30,NRV-Saldo,Betrieblich,MW,-692.559,0.0,0.0,0.0
16.05.2026,UTC,07:30,07:45,NRV-Saldo,Betrieblich,MW,-864.769,0.0,0.0,0.0
16.05.2026,UTC,07:45,08:00,NRV-Saldo,Betrieblich,MW,21.966,0.0,0.0,0.0
16.05.2026,UTC,08:00,08:15,NRV-Saldo,Betrieblich,MW,249.839,0.0,0.0,0.0
16.05.2026,UTC,08:15,08:30,NRV-Saldo,Betrieblich,MW,222.362,0.0,0.0,0.0
16.05.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,388.988,0.0,0.0,0.0
16.05.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,434.698,0.0,0.0,0.0
16.05.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,209.25,0.0,0.0,0.0
16.05.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,-51.56,0.0,0.0,0.0
16.05.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,610.633,0.0,0.0,0.0
16.05.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,-360.072,0.0,0.0,0.0
16.05.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,111.518,0.0,0.0,0.0
16.05.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,-211.098,0.0,0.0,0.0
16.05.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,368.726,0.0,0.0,0.0
16.05.2026,UTC,10:45,11:00,NRV-Saldo,Betrieblich,MW,-312.875,0.0,0.0,0.0
16.05.2026,UTC,11:00,11:15,NRV-Saldo,Betrieblich,MW,-82.537,0.0,0.0,0.0
16.05.2026,UTC,11:15,11:30,NRV-Saldo,Betrieblich,MW,-295.316,0.0,0.0,0.0
16.05.2026,UTC,11:30,11:45,NRV-Saldo,Betrieblich,MW,-354.572,0.0,0.0,0.0
16.05.2026,UTC,11:45,12:00,NRV-Saldo,Betrieblich,MW,282.667,0.0,0.0,0.0
16.05.2026,UTC,12:00,12:15,NRV-Saldo,Betrieblich,MW,73.573,0.0,0.0,0.0
16.05.2026,UTC,12:15,12:30,NRV-Saldo,Betrieblich,MW,-52.939,0.0,0.0,0.0
16.05.2026,UTC,12:30,12:45,NRV-Saldo,Betrieblich,MW,127.718,0.0,0.0,0.0
16.05.2026,UTC,12:45,13:00,NRV-Saldo,Betrieblich,MW,873.463,0.0,0.0,0.0
16.05.2026,UTC,13:00,13:15,NRV-Saldo,Betrieblich,MW,174.983,0.0,0.0,0.0
16.05.2026,UTC,13:15,13:30,NRV-Saldo,Betrieblich,MW,-299.465,0.0,0.0,0.0
16.05.2026,UTC,13:30,13:45,NRV-Saldo,Betrieblich,MW,105.92,0.0,0.0,0.0
16.05.2026,UTC,13:45,14:00,NRV-Saldo,Betrieblich,MW,10.669,0.0,0.0,0.0
16.05.2026,UTC,14:00,14:15,NRV-Saldo,Betrieblich,MW,367.961,0.0,0.0,0.0
16.05.2026,UTC,14:15,14:30,NRV-Saldo,Betrieblich,MW,199.013,0.0,0.0,0.0
16.05.2026,UTC,14:30,14:45,NRV-Saldo,Betrieblich,MW,45.913,0.0,0.0,0.0
16.05.2026,UTC,14:45,15:00,NRV-Saldo,Betrieblich,MW,-240.987,0.0,0.0,0.0
16.05.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,-360.911,0.0,0.0,0.0
16.05.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,39.569,0.0,0.0,0.0
16.05.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,140.339,0.0,0.0,0.0
16.05.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,-10.985,0.0,0.0,0.0
16.05.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,119.058,0.0,0.0,0.0
16.05.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,392.584,0.0,0.0,0.0
16.05.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,-237.524,0.0,0.0,0.0
16.05.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,300.999,0.0,0.0,0.0
16.05.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,516.0,0.0,0.0,0.0
16.05.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,-224.843,0.0,0.0,0.0
16.05.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,-607.704,0.0,0.0,0.0
16.05.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,-509.778,0.0,0.0,0.0
16.05.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,66.382,0.0,0.0,0.0
16.05.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,742.434,0.0,0.0,0.0
16.05.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,323.406,0.0,0.0,0.0
16.05.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,-487.12,0.0,0.0,0.0
16.05.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,-359.767,0.0,0.0,0.0
16.05.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,141.135,0.0,0.0,0.0
16.05.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,291.28,0.0,0.0,0.0
16.05.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,37.201,0.0,0.0,0.0
16.05.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,-572.971,0.0,0.0,0.0
16.05.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,-696.77,0.0,0.0,0.0
16.05.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,-925.602,0.0,0.0,0.0
16.05.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,-769.962,0.0,0.0,0.0
16.05.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,-370.472,0.0,0.0,0.0
16.05.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,-517.488,0.0,0.0,0.0
16.05.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,-719.105,0.0,0.0,0.0
16.05.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,-463.245,0.0,0.0,0.0
16.05.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,-88.707,0.0,0.0,0.0
16.05.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,-55.827,0.0,0.0,0.0
16.05.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,-269.906,0.0,0.0,0.0
16.05.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,-426.724,0.0,0.0,0.0
16.05.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,-327.847,0.0,0.0,0.0
16.05.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,-432.838,0.0,0.0,0.0
16.05.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,-1.009,0.0,0.0,0.0
16.05.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,136.14,0.0,0.0,0.0
17.05.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,348.306,0.0,0.0,0.0
17.05.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,642.381,0.0,0.0,0.0
17.05.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,671.439,0.0,0.0,0.0
17.05.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,356.081,0.0,0.0,0.0
17.05.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,434.27,0.0,0.0,0.0
17.05.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,667.031,0.0,0.0,0.0
17.05.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,448.737,0.0,0.0,0.0
17.05.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,490.502,0.0,0.0,0.0
17.05.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,203.698,0.0,0.0,0.0
17.05.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,198.773,0.0,0.0,0.0
17.05.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,40.359,0.0,0.0,0.0
17.05.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,-292.236,0.0,0.0,0.0
17.05.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,-560.916,0.0,0.0,0.0
17.05.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,-448.404,0.0,0.0,0.0
17.05.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,274.225,0.0,0.0,0.0
17.05.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,423.001,0.0,0.0,0.0
17.05.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,1020.677,0.0,0.0,0.0
17.05.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,153.852,0.0,0.0,0.0
17.05.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,-54.51,0.0,0.0,0.0
17.05.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,316.673,0.0,0.0,0.0
17.05.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,384.036,0.0,0.0,0.0
17.05.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,378.147,0.0,0.0,0.0
17.05.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,389.549,0.0,0.0,0.0
17.05.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,422.426,0.0,0.0,0.0
17.05.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,501.27,0.0,0.0,0.0
17.05.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,513.06,0.0,0.0,0.0
17.05.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,-752.109,0.0,0.0,0.0
17.05.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,-1079.381,0.0,0.0,0.0
17.05.2026,UTC,07:00,07:15,NRV-Saldo,Betrieblich,MW,-49.949,0.0,0.0,0.0
17.05.2026,UTC,07:15,07:30,NRV-Saldo,Betrieblich,MW,-730.675,0.0,0.0,0.0
17.05.2026,UTC,07:30,07:45,NRV-Saldo,Betrieblich,MW,-881.802,0.0,0.0,0.0
17.05.2026,UTC,07:45,08:00,NRV-Saldo,Betrieblich,MW,-259.045,0.0,0.0,0.0
17.05.2026,UTC,08:00,08:15,NRV-Saldo,Betrieblich,MW,100.294,0.0,0.0,0.0
17.05.2026,UTC,08:15,08:30,NRV-Saldo,Betrieblich,MW,-119.712,0.0,0.0,0.0
17.05.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,-371.476,0.0,0.0,0.0
17.05.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,416.046,0.0,0.0,0.0
17.05.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,577.642,0.0,0.0,0.0
17.05.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,591.19,0.0,0.0,0.0
17.05.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,70.41,0.0,0.0,0.0
17.05.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,-75.748,0.0,0.0,0.0
17.05.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,-363.359,0.0,0.0,0.0
17.05.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,-39.954,0.0,0.0,0.0
17.05.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,62.129,0.0,0.0,0.0
17.05.2026,UTC,10:45,11:00,NRV-Saldo,Betrieblich,MW,81.518,0.0,0.0,0.0
17.05.2026,UTC,11:00,11:15,NRV-Saldo,Betrieblich,MW,-141.021,0.0,0.0,0.0
17.05.2026,UTC,11:15,11:30,NRV-Saldo,Betrieblich,MW,-484.919,0.0,0.0,0.0
17.05.2026,UTC,11:30,11:45,NRV-Saldo,Betrieblich,MW,-116.531,0.0,0.0,0.0
17.05.2026,UTC,11:45,12:00,NRV-Saldo,Betrieblich,MW,-149.77,0.0,0.0,0.0
17.05.2026,UTC,12:00,12:15,NRV-Saldo,Betrieblich,MW,45.549,0.0,0.0,0.0
17.05.2026,UTC,12:15,12:30,NRV-Saldo,Betrieblich,MW,50.005,0.0,0.0,0.0
17.05.2026,UTC,12:30,12:45,NRV-Saldo,Betrieblich,MW,-49.312,0.0,0.0,0.0
17.05.2026,UTC,12:45,13:00,NRV-Saldo,Betrieblich,MW,-179.529,0.0,0.0,0.0
17.05.2026,UTC,13:00,13:15,NRV-Saldo,Betrieblich,MW,-34.983,0.0,0.0,0.0
17.05.2026,UTC,13:15,13:30,NRV-Saldo,Betrieblich,MW,-63.235,0.0,0.0,0.0
17.05.2026,UTC,13:30,13:45,NRV-Saldo,Betrieblich,MW,361.703,0.0,0.0,0.0
17.05.2026,UTC,13:45,14:00,NRV-Saldo,Betrieblich,MW,274.796,0.0,0.0,0.0
17.05.2026,UTC,14:00,14:15,NRV-Saldo,Betrieblich,MW,1081.561,0.0,0.0,0.0
17.05.2026,UTC,14:15,14:30,NRV-Saldo,Betrieblich,MW,1239.337,0.0,0.0,0.0
17.05.2026,UTC,14:30,14:45,NRV-Saldo,Betrieblich,MW,531.096,0.0,0.0,0.0
17.05.2026,UTC,14:45,15:00,NRV-Saldo,Betrieblich,MW,-94.53,0.0,0.0,0.0
17.05.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,650.838,0.0,0.0,0.0
17.05.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,633.01,0.0,0.0,0.0
17.05.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,390.466,0.0,0.0,0.0
17.05.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,196.537,0.0,0.0,0.0
17.05.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,559.878,0.0,0.0,0.0
17.05.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,533.322,0.0,0.0,0.0
17.05.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,173.956,0.0,0.0,0.0
17.05.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,539.791,0.0,0.0,0.0
17.05.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,626.343,0.0,0.0,0.0
17.05.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,228.483,0.0,0.0,0.0
17.05.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,-234.038,0.0,0.0,0.0
17.05.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,-8.555,0.0,0.0,0.0
17.05.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,236.207,0.0,0.0,0.0
17.05.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,120.066,0.0,0.0,0.0
17.05.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,-135.762,0.0,0.0,0.0
17.05.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,-118.218,0.0,0.0,0.0
17.05.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,-78.996,0.0,0.0,0.0
17.05.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,387.709,0.0,0.0,0.0
17.05.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,755.603,0.0,0.0,0.0
17.05.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,449.747,0.0,0.0,0.0
17.05.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,265.602,0.0,0.0,0.0
17.05.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,-8.082,0.0,0.0,0.0
17.05.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,-104.569,0.0,0.0,0.0
17.05.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,-84.973,0.0,0.0,0.0
17.05.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,34.578,0.0,0.0,0.0
17.05.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,123.954,0.0,0.0,0.0
17.05.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,8.918,0.0,0.0,0.0
17.05.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,231.099,0.0,0.0,0.0
17.05.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,617.716,0.0,0.0,0.0
17.05.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,-196.763,0.0,0.0,0.0
17.05.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,32.645,0.0,0.0,0.0
17.05.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,239.154,0.0,0.0,0.0
17.05.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,236.469,0.0,0.0,0.0
17.05.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,589.745,0.0,0.0,0.0
17.05.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,-111.477,0.0,0.0,0.0
17.05.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,-428.413,0.0,0.0,0.0
18.05.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,-887.568,0.0,0.0,0.0
18.05.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,-542.501,0.0,0.0,0.0
18.05.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,-112.383,0.0,0.0,0.0
18.05.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,-190.029,0.0,0.0,0.0
18.05.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,282.752,0.0,0.0,0.0
18.05.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,235.569,0.0,0.0,0.0
18.05.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,-39.084,0.0,0.0,0.0
18.05.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,-8.136,0.0,0.0,0.0
18.05.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,37.942,0.0,0.0,0.0
18.05.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,272.429,0.0,0.0,0.0
18.05.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,190.883,0.0,0.0,0.0
18.05.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,17.04,0.0,0.0,0.0
18.05.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,293.363,0.0,0.0,0.0
18.05.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,-78.04,0.0,0.0,0.0
18.05.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,-252.333,0.0,0.0,0.0
18.05.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,-365.307,0.0,0.0,0.0
18.05.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,266.572,0.0,0.0,0.0
18.05.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,-5.951,0.0,0.0,0.0
18.05.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,186.119,0.0,0.0,0.0
18.05.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,460.064,0.0,0.0,0.0
18.05.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,328.075,0.0,0.0,0.0
18.05.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,-251.005,0.0,0.0,0.0
18.05.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,-407.269,0.0,0.0,0.0
18.05.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,-138.474,0.0,0.0,0.0
18.05.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,-141.818,0.0,0.0,0.0
18.05.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,-235.789,0.0,0.0,0.0
18.05.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,-201.675,0.0,0.0,0.0
18.05.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,-246.086,0.0,0.0,0.0
